año,comuna,CIIU,sección,descripción sección,división,descripción división,grupo,descripción grupo,clase,descripción clase,empresas
2018,Altavista,2393,C,INDUSTRIAS MANUFACTURERAS,23,Fabricación de otros productos minerales no metálicos,239,Fabricación de productos minerales no metálicos n.c.p.,2393,Fabricación de otros productos de cerámica y porcelana,0
2018,Altavista,2394,C,INDUSTRIAS MANUFACTURERAS,23,Fabricación de otros productos minerales no metálicos,239,Fabricación de productos minerales no metálicos n.c.p.,2394,"Fabricación de cemento, cal y yeso",0
2018,Altavista,2395,C,INDUSTRIAS MANUFACTURERAS,23,Fabricación de otros productos minerales no metálicos,239,Fabricación de productos minerales no metálicos n.c.p.,2395,"Fabricación de artículos de hormigón, cemento y yeso",0
2018,Altavista,2396,C,INDUSTRIAS MANUFACTURERAS,23,Fabricación de otros productos minerales no metálicos,239,Fabricación de productos minerales no metálicos n.c.p.,2396,"Corte, tallado y acabado de la piedra",0
2018,Altavista,2399,C,INDUSTRIAS MANUFACTURERAS,23,Fabricación de otros productos minerales no metálicos,239,Fabricación de productos minerales no metálicos n.c.p.,2399,Fabricación de otros productos minerales no metálicos n.c.p.,0
2018,Altavista,2410,C,INDUSTRIAS MANUFACTURERAS,24,Fabricación de productos metalúrgicos básicos,241,Industrias básicas de hierro y de acero,2410,Industrias básicas de hierro y de acero,0
2018,Altavista,2421,C,INDUSTRIAS MANUFACTURERAS,24,Fabricación de productos metalúrgicos básicos,242,Industrias básicas de metales preciosos y de metales no ferrosos,2421,Industrias básicas de metales preciosos,0
2018,Altavista,2429,C,INDUSTRIAS MANUFACTURERAS,24,Fabricación de productos metalúrgicos básicos,242,Industrias básicas de metales preciosos y de metales no ferrosos,2429,Industrias básicas de otros metales no ferrosos,0
2018,Altavista,2431,C,INDUSTRIAS MANUFACTURERAS,24,Fabricación de productos metalúrgicos básicos,243,Fundición de metales,2431,Fundición de hierro y de acero,0
2018,Altavista,2432,C,INDUSTRIAS MANUFACTURERAS,24,Fabricación de productos metalúrgicos básicos,243,Fundición de metales,2432,Fundición de metales no ferrosos ,0
2018,Altavista,2511,C,INDUSTRIAS MANUFACTURERAS,25,"Fabricación de productos elaborados de metal, excepto maquinaria y equipo",251,"Fabricación de productos metálicos para uso estructural, tanques, depósitos y generadores de vapor",2511,Fabricación de productos metálicos para uso estructural,0
2018,Altavista,2512,C,INDUSTRIAS MANUFACTURERAS,25,"Fabricación de productos elaborados de metal, excepto maquinaria y equipo",251,"Fabricación de productos metálicos para uso estructural, tanques, depósitos y generadores de vapor",2512,"Fabricación de tanques, depósitos y recipientes de metal, excepto los utilizados para el envase o transporte de mercancías",0
2018,Altavista,2513,C,INDUSTRIAS MANUFACTURERAS,25,"Fabricación de productos elaborados de metal, excepto maquinaria y equipo",251,"Fabricación de productos metálicos para uso estructural, tanques, depósitos y generadores de vapor",2513,"Fabricación de generadores de vapor, excepto calderas de agua caliente para calefacción central",0
2018,Altavista,2591,C,INDUSTRIAS MANUFACTURERAS,25,"Fabricación de productos elaborados de metal, excepto maquinaria y equipo",259,Fabricación de otros productos elaborados de metal y actividades de servicios relacionadas con el trabajo de metales,2591,"Forja, prensado, estampado y laminado de metal; pulvimetalurgia",0
2018,Altavista,2592,C,INDUSTRIAS MANUFACTURERAS,25,"Fabricación de productos elaborados de metal, excepto maquinaria y equipo",259,Fabricación de otros productos elaborados de metal y actividades de servicios relacionadas con el trabajo de metales,2592,Tratamiento y revestimiento de metales; mecanizado,0
2018,Altavista,2593,C,INDUSTRIAS MANUFACTURERAS,25,"Fabricación de productos elaborados de metal, excepto maquinaria y equipo",259,Fabricación de otros productos elaborados de metal y actividades de servicios relacionadas con el trabajo de metales,2593,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería",0
2018,Altavista,2599,C,INDUSTRIAS MANUFACTURERAS,25,"Fabricación de productos elaborados de metal, excepto maquinaria y equipo",259,Fabricación de otros productos elaborados de metal y actividades de servicios relacionadas con el trabajo de metales,2599,Fabricación de otros productos elaborados de metal n.c.p.,0
2018,Altavista,2610,C,INDUSTRIAS MANUFACTURERAS,26,"Fabricación de productos informáticos, electrónicos y ópticos",261,Fabricación de componentes y tableros electrónicos,2610,Fabricación de componentes y tableros electrónicos,0
2018,Altavista,2620,C,INDUSTRIAS MANUFACTURERAS,26,"Fabricación de productos informáticos, electrónicos y ópticos",262,Fabricación de computadoras y de equipo periférico,2620,Fabricación de computadoras y de equipo periférico,0
2018,Altavista,2630,C,INDUSTRIAS MANUFACTURERAS,26,"Fabricación de productos informáticos, electrónicos y ópticos",263,Fabricación de equipos de comunicación,2630,Fabricación de equipos de comunicación,0
2018,Altavista,2640,C,INDUSTRIAS MANUFACTURERAS,26,"Fabricación de productos informáticos, electrónicos y ópticos",264,Fabricación de aparatos electrónicos de consumo,2640,Fabricación de aparatos electrónicos de consumo,0
2018,Altavista,2651,C,INDUSTRIAS MANUFACTURERAS,26,"Fabricación de productos informáticos, electrónicos y ópticos",265,"Fabricación de equipo de medición, prueba, navegación y control; fabricación de relojes",2651,"Fabricación de equipo de medición, prueba, navegación y control",0
2018,Altavista,2660,C,INDUSTRIAS MANUFACTURERAS,26,"Fabricación de productos informáticos, electrónicos y ópticos",266,Fabricación de equipo de irradiación y equipo electrónico de uso médico y terapéutico,2660,Fabricación de equipo de irradiación y equipo electrónico de uso médico y terapéutico,0
2018,Altavista,2670,C,INDUSTRIAS MANUFACTURERAS,26,"Fabricación de productos informáticos, electrónicos y ópticos",267,Fabricación de instrumentos ópticos y equipo fotográfico,2670,Fabricación de instrumentos ópticos y equipo fotográfico,0
2018,Altavista,2711,C,INDUSTRIAS MANUFACTURERAS,27,Fabricación de aparatos y equipo eléctrico,271,"Fabricación de motores, generadores y transformadores eléctricos y de aparatos de distribución y control de la energía eléctrica",2711,"Fabricación de motores, generadores y transformadores eléctricos",0
2018,Altavista,2712,C,INDUSTRIAS MANUFACTURERAS,27,Fabricación de aparatos y equipo eléctrico,271,"Fabricación de motores, generadores y transformadores eléctricos y de aparatos de distribución y control de la energía eléctrica",2712,Fabricación de aparatos de distribución y control de la energía eléctrica,0
2018,Altavista,2720,C,INDUSTRIAS MANUFACTURERAS,27,Fabricación de aparatos y equipo eléctrico,272,"Fabricación de pilas, baterías y acumuladores eléctricos",2720,"Fabricación de pilas, baterías y acumuladores eléctricos",0
2018,Altavista,2731,C,INDUSTRIAS MANUFACTURERAS,27,Fabricación de aparatos y equipo eléctrico,273,Fabricación de hilos y cables aislados y sus dispositivos,2731,Fabricación de hilos y cables eléctricos y de fibra óptica,0
2018,Altavista,2732,C,INDUSTRIAS MANUFACTURERAS,27,Fabricación de aparatos y equipo eléctrico,273,Fabricación de hilos y cables aislados y sus dispositivos,2732,Fabricación de dispositivos de cableado,0
2018,Altavista,2740,C,INDUSTRIAS MANUFACTURERAS,27,Fabricación de aparatos y equipo eléctrico,274,Fabricación de equipos eléctricos de iluminación,2740,Fabricación de equipos eléctricos de iluminación,0
2018,Altavista,2750,C,INDUSTRIAS MANUFACTURERAS,27,Fabricación de aparatos y equipo eléctrico,275,Fabricación de aparatos de uso doméstico,2750,Fabricación de aparatos de uso doméstico,0
2018,Altavista,2790,C,INDUSTRIAS MANUFACTURERAS,27,Fabricación de aparatos y equipo eléctrico,279,Fabricación de otros tipos de equipo eléctrico n.c.p.,2790,Fabricación de otros tipos de equipo eléctrico n.c.p.,0
2018,Altavista,2811,C,INDUSTRIAS MANUFACTURERAS,28,Fabricación de maquinaria y equipo n.c.p.,281,Fabricación de maquinaria y equipo de uso general,2811,"Fabricación de motores, turbinas, y partes para motores de combustión interna",0
2018,Altavista,2812,C,INDUSTRIAS MANUFACTURERAS,28,Fabricación de maquinaria y equipo n.c.p.,281,Fabricación de maquinaria y equipo de uso general,2812,Fabricación de equipos de potencia hidráulica y neumática,0
2018,Altavista,2813,C,INDUSTRIAS MANUFACTURERAS,28,Fabricación de maquinaria y equipo n.c.p.,281,Fabricación de maquinaria y equipo de uso general,2813,"Fabricación de otras bombas, compresores, grifos y válvulas",0
2018,Altavista,2814,C,INDUSTRIAS MANUFACTURERAS,28,Fabricación de maquinaria y equipo n.c.p.,281,Fabricación de maquinaria y equipo de uso general,2814,"Fabricación de cojinetes, engranajes, trenes de engranajes y piezas de transmisión",0
2018,Altavista,3512,D,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",35,"Suministro de electricidad, gas, vapor y aire acondicionado ",351,"Generación, transmisión, distribución y comercialización de energía eléctrica",3512,Transmisión de energía eléctrica,0
2018,Altavista,2815,C,INDUSTRIAS MANUFACTURERAS,28,Fabricación de maquinaria y equipo n.c.p.,281,Fabricación de maquinaria y equipo de uso general,2815,"Fabricación de hornos, hogares y quemadores industriales",0
2018,Altavista,2816,C,INDUSTRIAS MANUFACTURERAS,28,Fabricación de maquinaria y equipo n.c.p.,281,Fabricación de maquinaria y equipo de uso general,2816,Fabricación de equipo de elevación y manipulación,0
2018,Altavista,2817,C,INDUSTRIAS MANUFACTURERAS,28,Fabricación de maquinaria y equipo n.c.p.,281,Fabricación de maquinaria y equipo de uso general,2817,Fabricación de maquinaria y equipo de oficina (excepto computadoras y equipo periférico),0
2018,Altavista,2819,C,INDUSTRIAS MANUFACTURERAS,28,Fabricación de maquinaria y equipo n.c.p.,281,Fabricación de maquinaria y equipo de uso general,2819,Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.,0
2018,Altavista,2821,C,INDUSTRIAS MANUFACTURERAS,28,Fabricación de maquinaria y equipo n.c.p.,282,Fabricación de maquinaria y equipo de uso especial,2821,Fabricación de maquinaria agropecuaria y forestal,0
2018,Altavista,2822,C,INDUSTRIAS MANUFACTURERAS,28,Fabricación de maquinaria y equipo n.c.p.,282,Fabricación de maquinaria y equipo de uso especial,2822,Fabricación de máquinas formadoras de metal y de máquinas herramienta,0
2018,Altavista,2823,C,INDUSTRIAS MANUFACTURERAS,28,Fabricación de maquinaria y equipo n.c.p.,282,Fabricación de maquinaria y equipo de uso especial,2823,Fabricación de maquinaria para la metalurgia,0
2018,Altavista,2824,C,INDUSTRIAS MANUFACTURERAS,28,Fabricación de maquinaria y equipo n.c.p.,282,Fabricación de maquinaria y equipo de uso especial,2824,Fabricación de maquinaria para explotación de minas y canteras y para obras de construcción,0
2018,Altavista,2825,C,INDUSTRIAS MANUFACTURERAS,28,Fabricación de maquinaria y equipo n.c.p.,282,Fabricación de maquinaria y equipo de uso especial,2825,"Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco",0
2018,Altavista,2826,C,INDUSTRIAS MANUFACTURERAS,28,Fabricación de maquinaria y equipo n.c.p.,282,Fabricación de maquinaria y equipo de uso especial,2826,"Fabricación de maquinaria para la elaboración de productos textiles, prendas de vestir y cueros",0
2018,Altavista,2829,C,INDUSTRIAS MANUFACTURERAS,28,Fabricación de maquinaria y equipo n.c.p.,282,Fabricación de maquinaria y equipo de uso especial,2829,Fabricación de otros tipos de maquinaria y equipo de uso especial n.c.p.,0
2018,Altavista,2910,C,INDUSTRIAS MANUFACTURERAS,29,"Fabricación de vehículos automotores, remolques y semirremolques",291,Fabricación de vehículos automotores y sus motores,2910,Fabricación de vehículos automotores y sus motores,0
2018,Altavista,2920,C,INDUSTRIAS MANUFACTURERAS,29,"Fabricación de vehículos automotores, remolques y semirremolques",292,Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques ,2920,Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques ,0
2018,Altavista,2930,C,INDUSTRIAS MANUFACTURERAS,29,"Fabricación de vehículos automotores, remolques y semirremolques",293,"Fabricación de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",2930,"Fabricación de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",0
2018,Altavista,3011,C,INDUSTRIAS MANUFACTURERAS,30,Fabricación de otros tipos de equipo de transporte,301,Construcción de barcos y otras embarcaciones,3011,Construcción de barcos y de estructuras flotantes,0
2018,Altavista,3012,C,INDUSTRIAS MANUFACTURERAS,30,Fabricación de otros tipos de equipo de transporte,301,Construcción de barcos y otras embarcaciones,3012,Construcción de embarcaciones de recreo y deporte,0
2018,Altavista,3030,C,INDUSTRIAS MANUFACTURERAS,30,Fabricación de otros tipos de equipo de transporte,303,"Fabricación de aeronaves, naves espaciales y de maquinaria conexa",3030,"Fabricación de aeronaves, naves espaciales y de maquinaria conexa",0
2018,Altavista,3091,C,INDUSTRIAS MANUFACTURERAS,30,Fabricación de otros tipos de equipo de transporte,309,Fabricación de otros tipos de equipo de transporte n.c.p.,3091,Fabricación de motocicletas,0
2018,Altavista,3092,C,INDUSTRIAS MANUFACTURERAS,30,Fabricación de otros tipos de equipo de transporte,309,Fabricación de otros tipos de equipo de transporte n.c.p.,3092,Fabricación de bicicletas y de sillas de ruedas para personas con discapacidad,0
2018,Altavista,3099,C,INDUSTRIAS MANUFACTURERAS,30,Fabricación de otros tipos de equipo de transporte,309,Fabricación de otros tipos de equipo de transporte n.c.p.,3099,Fabricación de otros tipos de equipo de transporte n.c.p.,0
2018,Altavista,3110,C,INDUSTRIAS MANUFACTURERAS,31,"Fabricación de muebles, colchones y somieres",311,Fabricación de muebles ,3110,Fabricación de muebles ,0
2018,Altavista,3120,C,INDUSTRIAS MANUFACTURERAS,31,"Fabricación de muebles, colchones y somieres",312,Fabricación de colchones y somieres,3120,Fabricación de colchones y somieres,0
2018,Altavista,3210,C,INDUSTRIAS MANUFACTURERAS,32,Otras industrias manufactureras,321,"Fabricación de joyas, bisutería y artículos conexos",3210,"Fabricación de joyas, bisutería y artículos conexos",0
2018,Altavista,3220,C,INDUSTRIAS MANUFACTURERAS,32,Otras industrias manufactureras,322,Fabricación de instrumentos musicales,3220,Fabricación de instrumentos musicales,0
2018,Altavista,3230,C,INDUSTRIAS MANUFACTURERAS,32,Otras industrias manufactureras,323,Fabricación de artículos y equipo para la práctica del deporte,3230,Fabricación de artículos y equipo para la práctica del deporte,0
2018,Altavista,3240,C,INDUSTRIAS MANUFACTURERAS,32,Otras industrias manufactureras,324,"Fabricación de juegos, juguetes y rompecabezas",3240,"Fabricación de juegos, juguetes y rompecabezas",0
2018,Altavista,3250,C,INDUSTRIAS MANUFACTURERAS,32,Otras industrias manufactureras,325,"Fabricación de instrumentos, aparatos y materiales médicos y odontológicos (incluido mobiliario)",3250,"Fabricación de instrumentos, aparatos y materiales médicos y odontológicos (incluido mobiliario)",0
2018,Altavista,3290,C,INDUSTRIAS MANUFACTURERAS,32,Otras industrias manufactureras,329,Otras industrias manufactureras n.c.p.,3290,Otras industrias manufactureras n.c.p.,0
2018,Altavista,3311,C,INDUSTRIAS MANUFACTURERAS,33,"Instalación, mantenimiento y reparación especializado de maquinaria y equipo",331,Mantenimiento y reparación especializado de productos elaborados en metal y de maquinaria y equipo,3311,Mantenimiento y reparación especializado de productos elaborados en metal,0
2018,Altavista,3312,C,INDUSTRIAS MANUFACTURERAS,33,"Instalación, mantenimiento y reparación especializado de maquinaria y equipo",331,Mantenimiento y reparación especializado de productos elaborados en metal y de maquinaria y equipo,3312,Mantenimiento y reparación especializado de maquinaria y equipo,0
2018,Altavista,3313,C,INDUSTRIAS MANUFACTURERAS,33,"Instalación, mantenimiento y reparación especializado de maquinaria y equipo",331,Mantenimiento y reparación especializado de productos elaborados en metal y de maquinaria y equipo,3313,Mantenimiento y reparación especializado de equipo electrónico y óptico,0
