"AÑO","CIIU","Descripción","ALTAVISTA","ARANJUEZ","BELEN","BUENOS AIRES","CASTILLA","DOCE DE OCTUBRE","EL POBLADO","GUAYABAL","LA AMERICA","LA CANDELARIA","LAURELES-ESTADIO","MANRIQUE","PALMITAS","POPULAR","ROBLEDO","SAN ANTONIO DE PRADO","SAN CRISTOBAL","SAN JAVIER","SANTA CRUZ","SANTA ELENA","VILLA HERMOSA","Sin georreferenciar"
"2019","7,410","Actividades especializadas de diseño","0","8","32","15","8","8","103","16","19","49","56","2","0","0","6","0","0","3","0","0","5","77"
"2019","7,420","Actividades de fotografía","0","7","16","4","7","5","45","4","7","27","16","3","0","2","7","0","0","2","4","0","3","26"
"2019","7,490","Otras actividades profesionales, científicas y técnicas n.c.p.","0","5","59","15","11","3","403","57","37","79","96","5","0","0","14","0","0","3","1","0","7","235"
"2019","7,500","Actividades veterinarias","0","11","29","6","7","3","18","7","17","16","19","2","0","2","6","0","0","1","2","0","5","25"
"2019","7,710","Alquiler y arrendamiento de vehículos automotores","0","2","11","1","2","1","40","4","3","9","10","0","0","0","5","0","0","1","0","0","0","13"
"2019","7,721","Alquiler y arrendamiento de equipo recreativo y deportivo","0","1","3","1","0","0","4","0","0","1","1","0","0","0","0","0","0","0","0","0","0","6"
"2019","7,722","Alquiler de videos y discos","0","3","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1"
"2019","7,729","Alquiler y arrendamiento de otros efectos personales y enseres domésticos n.c.p.","0","3","17","6","3","3","21","5","9","62","23","2","0","1","3","0","0","3","0","0","1","17"
"2019","7,730","Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.","0","8","32","8","4","1","60","45","24","30","33","2","0","0","6","0","0","4","1","0","5","56"
"2019","7,740","Arrendamiento de propiedad intelectual y productos similares, excepto obras protegidas por derechos de autor","0","2","2","0","1","0","12","2","0","5","5","0","0","0","0","0","0","0","0","0","1","7"
"2019","7,810","Actividades de agencias de empleo","0","0","2","0","0","0","5","0","3","3","5","0","0","0","1","0","0","0","0","0","0","2"
"2019","7,820","Actividades de agencias de empleo temporal","0","0","3","2","0","0","9","4","3","16","7","1","0","0","0","0","0","1","0","0","0","6"
"2019","7,830","Otras actividades de suministro de recurso humano","0","1","7","0","2","1","14","1","2","16","9","0","0","0","2","0","0","0","1","0","0","12"
"2019","7,911","Actividades de las agencias de viaje","0","10","42","16","7","5","75","28","14","101","63","6","0","5","21","0","0","17","2","0","10","67"
"2019","7,912","Actividades de operadores turísticos","0","8","17","12","7","6","77","8","15","45","34","3","0","0","9","0","0","10","3","0","7","66"
"2019","7,990","Otros servicios de reserva y actividades relacionadas","0","0","4","3","0","0","21","4","3","6","14","0","0","0","0","0","0","2","0","0","1","22"
"2019","8,010","Actividades de seguridad privada","0","0","10","0","2","0","8","2","4","4","20","0","0","0","0","0","0","0","0","0","0","4"
"2019","8,020","Actividades de servicios de sistemas de seguridad","0","3","19","9","4","5","10","5","14","19","27","0","0","0","4","0","0","4","0","0","4","30"
"2019","8,030","Actividades de detectives e investigadores privados","0","2","2","2","2","1","2","1","0","2","8","1","0","0","0","0","0","0","0","0","0","4"
"2019","8,110","Actividades combinadas de apoyo a instalaciones","0","2","5","1","1","0","2","3","0","5","9","1","0","1","0","0","0","0","0","0","3","3"
"2019","8,121","Limpieza general interior de edificios","0","3","8","5","1","3","10","2","11","14","14","2","0","1","3","0","0","5","3","0","3","14"
"2019","8,129","Otras actividades de limpieza de edificios e instalaciones industriales","0","6","13","7","6","2","6","5","9","16","16","5","0","1","12","0","0","5","2","0","7","47"
"2019","8,130","Actividades de paisajismo y servicios de mantenimiento conexos","0","2","6","4","1","2","14","0","6","9","12","1","0","1","4","0","0","3","2","0","3","29"
"2019","8,211","Actividades combinadas de servicios administrativos de oficina","0","2","9","3","2","0","61","7","5","34","9","0","0","0","3","0","0","1","0","0","2","18"
"2019","8,219","Fotocopiado, preparación de documentos y otras actividades especializadas de apoyo a oficina","0","2","7","0","2","2","9","0","5","22","5","1","0","1","5","0","0","0","0","0","4","16"
"2019","8,220","Actividades de centros de llamadas (Call center)","0","0","6","1","1","1","40","9","5","17","17","2","0","0","1","0","0","1","0","0","1","10"
"2019","8,230","Organización de convenciones y eventos comerciales","0","11","40","12","11","4","89","22","17","49","57","7","0","1","12","0","0","3","2","0","9","85"
"2019","8,291","Actividades de agencias de cobranza y oficinas de calificación crediticia","0","0","1","0","0","0","5","0","0","14","2","0","0","0","0","0","0","0","0","0","2","2"
"2019","8,292","Actividades de envase y empaque","0","1","2","0","1","0","2","7","0","1","2","3","0","0","0","0","0","0","0","0","0","7"
"2019","8,299","Otras actividades de servicio de apoyo a las empresas n.c.p.","0","39","99","40","30","28","322","51","51","188","124","14","0","9","30","0","0","20","8","0","24","261"
"2019","8,411","Actividades legislativas de la administración pública","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
