comuna,año,level_2,empresas
Robledo,2019,33476,20
Robledo,2019,33523,11
Robledo,2019,33532,17
Robledo,2019,33552,54
Robledo,2019,33556,48
Robledo,2019,33559,25
Robledo,2019,33560,19
Robledo,2019,33562,49
Robledo,2019,33563,19
Robledo,2019,33566,45
Robledo,2019,33567,24
Robledo,2019,33568,14
Robledo,2019,33569,13
Robledo,2019,33572,13
Robledo,2019,33586,11
Robledo,2019,33592,242
Robledo,2019,33593,80
Robledo,2019,33594,20
Robledo,2019,33595,12
Robledo,2019,33596,37
Robledo,2019,33597,26
Robledo,2019,33598,19
Robledo,2019,33601,21
Robledo,2019,33604,42
Robledo,2019,33606,12
Robledo,2019,33608,30
Robledo,2019,33609,33
Robledo,2019,33612,41
Robledo,2019,33613,13
Robledo,2019,33614,77
Robledo,2019,33615,23
Robledo,2019,33620,20
Robledo,2019,33622,37
Robledo,2019,33627,42
Robledo,2019,33637,11
Robledo,2019,33643,12
Robledo,2019,33652,71
Robledo,2019,33654,32
Robledo,2019,33655,72
Robledo,2019,33656,13
Robledo,2019,33658,51
Robledo,2019,33674,22
Robledo,2019,33675,18
Robledo,2019,33702,12
Robledo,2019,33705,21
Robledo,2019,33706,12
Robledo,2019,33710,25
Robledo,2019,33711,45
Robledo,2019,33715,27
Robledo,2019,33719,14
Robledo,2019,33730,21
Robledo,2019,33738,12
Robledo,2019,33743,12
Robledo,2019,33746,30
Robledo,2019,33787,13
Robledo,2019,33792,22
Robledo,2019,33810,66
Robledo,2019,33812,14
Robledo,2020,33876,44
Robledo,2020,33879,12
Robledo,2020,33880,14
Robledo,2020,33895,82
Robledo,2020,33906,17
Robledo,2020,33912,12
Robledo,2020,33945,24
Robledo,2020,33992,14
Robledo,2020,34001,25
Robledo,2020,34021,48
Robledo,2020,34025,40
Robledo,2020,34028,24
Robledo,2020,34029,21
Robledo,2020,34031,44
Robledo,2020,34032,20
Robledo,2020,34035,47
Robledo,2020,34036,20
Robledo,2020,34037,18
Robledo,2020,34038,18
Robledo,2020,34041,14
Robledo,2020,34055,12
Robledo,2020,34060,281
Robledo,2020,34061,94
Robledo,2020,34062,25
Robledo,2020,34063,17
Robledo,2020,34064,45
Robledo,2020,34065,34
Robledo,2020,34066,34
Robledo,2020,34069,20
Robledo,2020,34072,57
Robledo,2020,34076,38
Robledo,2020,34077,45
Robledo,2020,34080,32
Robledo,2020,34081,18
Robledo,2020,34082,95
Robledo,2020,34083,21
Robledo,2020,34088,32
Robledo,2020,34090,34
Robledo,2020,34094,43
Robledo,2020,34104,12
Robledo,2020,34110,13
Robledo,2020,34119,84
Robledo,2020,34121,32
Robledo,2020,34122,54
Robledo,2020,34125,57
Robledo,2020,34141,18
Robledo,2020,34142,19
Robledo,2020,34171,17
Robledo,2020,34174,25
Robledo,2020,34179,28
Robledo,2020,34180,39
Robledo,2020,34184,26
Robledo,2020,34199,15
Robledo,2020,34215,30
Robledo,2020,34261,27
Robledo,2020,34279,77
Robledo,2020,34281,12
Robledo,2021,34348,49
Robledo,2021,34351,12
Robledo,2021,34352,17
Robledo,2021,34366,90
Robledo,2021,34377,15
Robledo,2021,34383,11
Robledo,2021,34416,23
Robledo,2021,34463,17
Robledo,2021,34472,26
Robledo,2021,34492,53
Robledo,2021,34496,62
Robledo,2021,34499,34
Robledo,2021,34500,20
Robledo,2021,34502,64
Robledo,2021,34503,28
Robledo,2021,34506,54
Robledo,2021,34507,18
Robledo,2021,34508,15
Robledo,2021,34509,15
Robledo,2021,34518,11
Robledo,2021,34526,17
Robledo,2021,34530,13
Robledo,2021,34531,264
Robledo,2021,34532,78
Robledo,2021,34533,22
Robledo,2021,34534,14
Robledo,2021,34535,50
Robledo,2021,34536,40
Robledo,2021,34537,29
Robledo,2021,34540,25
Robledo,2021,34543,54
Robledo,2021,34547,39
Robledo,2021,34548,47
Robledo,2021,34551,41
Robledo,2021,34553,89
Robledo,2021,34554,20
Robledo,2021,34559,54
Robledo,2021,34561,40
Robledo,2021,34566,53
Robledo,2021,34577,11
Robledo,2021,34583,13
Robledo,2021,34592,88
Robledo,2021,34594,22
Robledo,2021,34595,50
Robledo,2021,34596,12
Robledo,2021,34598,50
Robledo,2021,34614,20
Robledo,2021,34615,27
Robledo,2021,34616,12
Robledo,2021,34647,17
Robledo,2021,34650,41
Robledo,2021,34652,12
Robledo,2021,34654,24
Robledo,2021,34655,52
Robledo,2021,34657,14
Robledo,2021,34658,40
Robledo,2021,34662,36
Robledo,2021,34666,19
Robledo,2021,34677,21
Robledo,2021,34693,37
Robledo,2021,34742,21
Robledo,2021,34752,14
Robledo,2021,34761,61
Robledo,2021,34763,15
Robledo,2022,34827,53
Robledo,2022,34830,19
Robledo,2022,34831,16
Robledo,2022,34845,108
Robledo,2022,34862,16
Robledo,2022,34894,30
Robledo,2022,34951,24
Robledo,2022,34971,70
Robledo,2022,34975,63
Robledo,2022,34978,25
Robledo,2022,34979,22
Robledo,2022,34981,70
Robledo,2022,34982,36
Robledo,2022,34985,62
Robledo,2022,34986,29
Robledo,2022,34987,16
Robledo,2022,34988,17
Robledo,2022,34991,21
Robledo,2022,35005,19
Robledo,2022,35010,282
Robledo,2022,35011,81
Robledo,2022,35012,24
Robledo,2022,35014,45
Robledo,2022,35015,44
Robledo,2022,35016,31
Robledo,2022,35019,34
Robledo,2022,35022,51
Robledo,2022,35026,41
Robledo,2022,35027,57
Robledo,2022,35030,59
Robledo,2022,35032,98
Robledo,2022,35033,25
Robledo,2022,35038,71
Robledo,2022,35040,41
Robledo,2022,35045,59
Robledo,2022,35069,106
Robledo,2022,35071,32
Robledo,2022,35072,58
Robledo,2022,35075,82
Robledo,2022,35091,21
Robledo,2022,35092,41
Robledo,2022,35120,21
Robledo,2022,35123,53
Robledo,2022,35125,18
Robledo,2022,35127,27
Robledo,2022,35128,44
Robledo,2022,35129,16
Robledo,2022,35130,54
Robledo,2022,35134,38
Robledo,2022,35138,25
Robledo,2022,35149,24
Robledo,2022,35165,47
Robledo,2022,35211,16
Robledo,2022,35229,97
Robledo,2022,35231,23
San Antonio De Prado,2021,36697,27
San Antonio De Prado,2021,36700,10
San Antonio De Prado,2021,36701,9
San Antonio De Prado,2021,36710,8
San Antonio De Prado,2021,36715,58
San Antonio De Prado,2021,36765,14
San Antonio De Prado,2021,36821,18
San Antonio De Prado,2021,36841,32
San Antonio De Prado,2021,36845,17
San Antonio De Prado,2021,36849,9
San Antonio De Prado,2021,36851,19
San Antonio De Prado,2021,36852,13
San Antonio De Prado,2021,36855,16
San Antonio De Prado,2021,36856,13
San Antonio De Prado,2021,36857,10
San Antonio De Prado,2021,36858,8
San Antonio De Prado,2021,36861,8
San Antonio De Prado,2021,36880,181
San Antonio De Prado,2021,36881,51
San Antonio De Prado,2021,36882,29
San Antonio De Prado,2021,36883,10
San Antonio De Prado,2021,36884,27
San Antonio De Prado,2021,36885,24
San Antonio De Prado,2021,36886,15
San Antonio De Prado,2021,36892,28
San Antonio De Prado,2021,36896,19
San Antonio De Prado,2021,36897,16
San Antonio De Prado,2021,36900,51
San Antonio De Prado,2021,36901,11
San Antonio De Prado,2021,36902,56
San Antonio De Prado,2021,36903,15
San Antonio De Prado,2021,36908,13
San Antonio De Prado,2021,36910,20
San Antonio De Prado,2021,36915,11
San Antonio De Prado,2021,36926,10
San Antonio De Prado,2021,36941,51
San Antonio De Prado,2021,36943,12
San Antonio De Prado,2021,36944,28
San Antonio De Prado,2021,36947,43
San Antonio De Prado,2021,36964,20
San Antonio De Prado,2021,36965,8
San Antonio De Prado,2021,36996,12
San Antonio De Prado,2021,36999,39
San Antonio De Prado,2021,37000,11
San Antonio De Prado,2021,37001,10
San Antonio De Prado,2021,37004,17
San Antonio De Prado,2021,37007,14
San Antonio De Prado,2021,37011,15
San Antonio De Prado,2021,37015,11
San Antonio De Prado,2021,37042,11
San Antonio De Prado,2021,37071,8
San Antonio De Prado,2021,37091,17
San Antonio De Prado,2021,37101,8
San Antonio De Prado,2021,37110,55
San Antonio De Prado,2021,37112,12
San Antonio De Prado,2022,37176,28
San Antonio De Prado,2022,37179,13
San Antonio De Prado,2022,37180,9
San Antonio De Prado,2022,37194,59
San Antonio De Prado,2022,37243,10
San Antonio De Prado,2022,37300,19
San Antonio De Prado,2022,37320,30
San Antonio De Prado,2022,37324,22
San Antonio De Prado,2022,37328,8
San Antonio De Prado,2022,37330,37
San Antonio De Prado,2022,37331,13
San Antonio De Prado,2022,37334,13
San Antonio De Prado,2022,37335,17
San Antonio De Prado,2022,37336,11
San Antonio De Prado,2022,37337,11
San Antonio De Prado,2022,37340,9
San Antonio De Prado,2022,37346,8
San Antonio De Prado,2022,37354,9
San Antonio De Prado,2022,37358,10
San Antonio De Prado,2022,37359,172
San Antonio De Prado,2022,37360,52
San Antonio De Prado,2022,37361,23
San Antonio De Prado,2022,37362,8
San Antonio De Prado,2022,37363,33
San Antonio De Prado,2022,37364,31
San Antonio De Prado,2022,37365,8
San Antonio De Prado,2022,37368,10
San Antonio De Prado,2022,37371,32
San Antonio De Prado,2022,37374,8
San Antonio De Prado,2022,37375,23
San Antonio De Prado,2022,37376,12
San Antonio De Prado,2022,37379,53
San Antonio De Prado,2022,37380,10
San Antonio De Prado,2022,37381,63
San Antonio De Prado,2022,37382,15
San Antonio De Prado,2022,37387,11
San Antonio De Prado,2022,37389,21
San Antonio De Prado,2022,37394,17
San Antonio De Prado,2022,37403,10
San Antonio De Prado,2022,37414,8
San Antonio De Prado,2022,37418,64
San Antonio De Prado,2022,37420,12
San Antonio De Prado,2022,37421,32
San Antonio De Prado,2022,37424,55
San Antonio De Prado,2022,37441,16
San Antonio De Prado,2022,37469,12
San Antonio De Prado,2022,37472,33
San Antonio De Prado,2022,37473,10
San Antonio De Prado,2022,37474,11
San Antonio De Prado,2022,37477,23
San Antonio De Prado,2022,37479,14
San Antonio De Prado,2022,37483,13
San Antonio De Prado,2022,37485,8
San Antonio De Prado,2022,37487,12
San Antonio De Prado,2022,37506,8
San Antonio De Prado,2022,37511,10
San Antonio De Prado,2022,37514,21
San Antonio De Prado,2022,37560,17
San Antonio De Prado,2022,37571,8
San Antonio De Prado,2022,37578,69
San Antonio De Prado,2022,37580,12
San Cristobal,2021,39000,7
San Cristobal,2021,39036,6
San Cristobal,2021,39046,23
San Cristobal,2021,39049,9
San Cristobal,2021,39064,34
San Cristobal,2021,39100,9
San Cristobal,2021,39114,11
San Cristobal,2021,39161,8
San Cristobal,2021,39170,8
San Cristobal,2021,39188,6
San Cristobal,2021,39190,44
San Cristobal,2021,39194,32
San Cristobal,2021,39197,9
San Cristobal,2021,39198,14
San Cristobal,2021,39200,34
San Cristobal,2021,39201,14
San Cristobal,2021,39204,11
San Cristobal,2021,39205,7
San Cristobal,2021,39206,9
San Cristobal,2021,39207,7
San Cristobal,2021,39210,7
San Cristobal,2021,39229,113
San Cristobal,2021,39230,46
San Cristobal,2021,39231,11
San Cristobal,2021,39232,7
San Cristobal,2021,39233,17
San Cristobal,2021,39234,16
San Cristobal,2021,39235,18
San Cristobal,2021,39238,21
San Cristobal,2021,39241,30
San Cristobal,2021,39243,6
San Cristobal,2021,39245,18
San Cristobal,2021,39246,17
San Cristobal,2021,39249,35
San Cristobal,2021,39250,6
San Cristobal,2021,39251,37
San Cristobal,2021,39252,13
San Cristobal,2021,39257,19
San Cristobal,2021,39259,18
San Cristobal,2021,39262,6
San Cristobal,2021,39264,18
San Cristobal,2021,39290,34
San Cristobal,2021,39292,13
San Cristobal,2021,39293,23
San Cristobal,2021,39296,47
San Cristobal,2021,39312,8
San Cristobal,2021,39313,20
San Cristobal,2021,39345,7
San Cristobal,2021,39348,21
San Cristobal,2021,39351,8
San Cristobal,2021,39352,8
San Cristobal,2021,39353,8
San Cristobal,2021,39356,17
San Cristobal,2021,39360,16
San Cristobal,2021,39364,7
San Cristobal,2021,39383,6
San Cristobal,2021,39391,18
San Cristobal,2021,39412,7
San Cristobal,2021,39417,6
San Cristobal,2021,39440,16
San Cristobal,2021,39450,6
San Cristobal,2021,39459,43
San Cristobal,2021,39461,8
San Cristobal,2022,39515,6
San Cristobal,2022,39525,18
San Cristobal,2022,39529,8
San Cristobal,2022,39543,27
San Cristobal,2022,39560,6
San Cristobal,2022,39578,6
San Cristobal,2022,39592,9
San Cristobal,2022,39640,11
San Cristobal,2022,39649,7
San Cristobal,2022,39669,35
San Cristobal,2022,39673,18
San Cristobal,2022,39676,12
San Cristobal,2022,39677,9
San Cristobal,2022,39679,26
San Cristobal,2022,39680,11
San Cristobal,2022,39683,12
San Cristobal,2022,39684,7
San Cristobal,2022,39685,10
San Cristobal,2022,39686,7
San Cristobal,2022,39703,6
San Cristobal,2022,39708,107
San Cristobal,2022,39709,39
San Cristobal,2022,39710,15
San Cristobal,2022,39712,14
San Cristobal,2022,39713,13
San Cristobal,2022,39714,7
San Cristobal,2022,39717,19
San Cristobal,2022,39720,32
San Cristobal,2022,39724,18
San Cristobal,2022,39725,11
San Cristobal,2022,39728,26
San Cristobal,2022,39729,7
San Cristobal,2022,39730,33
San Cristobal,2022,39731,8
San Cristobal,2022,39736,9
San Cristobal,2022,39738,14
San Cristobal,2022,39741,10
San Cristobal,2022,39743,14
San Cristobal,2022,39767,31
San Cristobal,2022,39769,18
San Cristobal,2022,39770,13
San Cristobal,2022,39772,6
San Cristobal,2022,39773,57
San Cristobal,2022,39790,13
San Cristobal,2022,39791,7
San Cristobal,2022,39792,7
San Cristobal,2022,39821,18
San Cristobal,2022,39825,8
San Cristobal,2022,39826,8
San Cristobal,2022,39828,14
San Cristobal,2022,39832,14
San Cristobal,2022,39847,10
San Cristobal,2022,39848,6
San Cristobal,2022,39854,6
San Cristobal,2022,39863,21
San Cristobal,2022,39909,13
San Cristobal,2022,39927,38
San Cristobal,2022,39929,8
San Javier,2018,39990,31
San Javier,2018,39994,8
San Javier,2018,40003,11
San Javier,2018,40009,83
San Javier,2018,40015,10
San Javier,2018,40059,15
San Javier,2018,40106,8
San Javier,2018,40115,12
San Javier,2018,40134,41
San Javier,2018,40138,35
San Javier,2018,40141,22
San Javier,2018,40142,11
San Javier,2018,40144,50
San Javier,2018,40145,12
San Javier,2018,40148,14
San Javier,2018,40149,11
San Javier,2018,40151,9
San Javier,2018,40168,12
San Javier,2018,40173,215
San Javier,2018,40174,60
San Javier,2018,40175,9
San Javier,2018,40177,37
San Javier,2018,40178,36
San Javier,2018,40179,12
San Javier,2018,40182,23
San Javier,2018,40185,38
San Javier,2018,40189,26
San Javier,2018,40190,16
San Javier,2018,40193,55
San Javier,2018,40194,13
San Javier,2018,40195,68
San Javier,2018,40196,10
San Javier,2018,40203,26
San Javier,2018,40208,12
San Javier,2018,40233,48
San Javier,2018,40235,16
San Javier,2018,40236,31
San Javier,2018,40239,64
San Javier,2018,40255,12
San Javier,2018,40256,12
San Javier,2018,40283,11
San Javier,2018,40286,10
San Javier,2018,40290,8
San Javier,2018,40291,18
San Javier,2018,40292,18
San Javier,2018,40296,17
San Javier,2018,40312,8
San Javier,2018,40328,17
San Javier,2018,40372,14
San Javier,2018,40377,11
San Javier,2018,40382,10
San Javier,2018,40390,42
San Javier,2018,40392,12
San Javier,2019,40433,10
San Javier,2019,40454,31
San Javier,2019,40458,9
San Javier,2019,40467,9
San Javier,2019,40473,85
San Javier,2019,40479,8
San Javier,2019,40523,14
San Javier,2019,40570,8
San Javier,2019,40579,9
San Javier,2019,40599,39
San Javier,2019,40603,32
San Javier,2019,40606,22
San Javier,2019,40607,8
San Javier,2019,40609,54
San Javier,2019,40610,12
San Javier,2019,40613,15
San Javier,2019,40614,9
San Javier,2019,40616,8
San Javier,2019,40633,8
San Javier,2019,40639,203
San Javier,2019,40640,58
San Javier,2019,40641,13
San Javier,2019,40643,32
San Javier,2019,40644,28
San Javier,2019,40645,12
San Javier,2019,40648,18
San Javier,2019,40651,30
San Javier,2019,40655,25
San Javier,2019,40656,13
San Javier,2019,40659,53
San Javier,2019,40660,14
San Javier,2019,40661,61
San Javier,2019,40667,11
San Javier,2019,40669,22
San Javier,2019,40672,9
San Javier,2019,40674,14
San Javier,2019,40699,47
San Javier,2019,40701,15
San Javier,2019,40702,37
San Javier,2019,40705,68
San Javier,2019,40722,12
San Javier,2019,40749,11
San Javier,2019,40752,13
San Javier,2019,40756,8
San Javier,2019,40757,18
San Javier,2019,40758,17
San Javier,2019,40762,14
San Javier,2019,40777,17
San Javier,2019,40778,10
San Javier,2019,40793,20
San Javier,2019,40834,8
San Javier,2019,40839,18
San Javier,2019,40849,8
San Javier,2019,40857,54
San Javier,2019,40859,16
San Javier,2020,40923,36
San Javier,2020,40927,11
San Javier,2020,40936,10
San Javier,2020,40942,77
San Javier,2020,40948,7
San Javier,2020,40959,7
San Javier,2020,40971,7
San Javier,2020,40992,12
San Javier,2020,41039,9
San Javier,2020,41041,6
San Javier,2020,41048,8
San Javier,2020,41066,6
San Javier,2020,41068,31
San Javier,2020,41072,24
San Javier,2020,41075,18
San Javier,2020,41076,8
San Javier,2020,41078,39
San Javier,2020,41079,9
San Javier,2020,41082,13
San Javier,2020,41083,8
San Javier,2020,41085,9
San Javier,2020,41094,8
San Javier,2020,41102,7
San Javier,2020,41106,7
San Javier,2020,41107,192
San Javier,2020,41108,52
San Javier,2020,41109,14
San Javier,2020,41111,31
San Javier,2020,41112,24
San Javier,2020,41113,14
San Javier,2020,41116,21
San Javier,2020,41119,36
San Javier,2020,41123,27
San Javier,2020,41124,16
San Javier,2020,41127,50
San Javier,2020,41128,11
San Javier,2020,41129,59
San Javier,2020,41135,20
San Javier,2020,41137,18
San Javier,2020,41139,7
San Javier,2020,41141,11
San Javier,2020,41151,6
San Javier,2020,41166,44
San Javier,2020,41168,9
San Javier,2020,41169,35
San Javier,2020,41172,41
San Javier,2020,41189,12
San Javier,2020,41191,6
San Javier,2020,41218,8
San Javier,2020,41221,12
San Javier,2020,41222,6
San Javier,2020,41225,10
San Javier,2020,41226,11
San Javier,2020,41227,16
San Javier,2020,41231,18
San Javier,2020,41233,9
San Javier,2020,41246,10
San Javier,2020,41247,12
San Javier,2020,41262,17
San Javier,2020,41303,7
San Javier,2020,41308,12
San Javier,2020,41313,7
San Javier,2020,41318,7
San Javier,2020,41326,49
San Javier,2020,41328,14
San Javier,2021,41395,35
San Javier,2021,41398,11
San Javier,2021,41399,16
San Javier,2021,41408,12
San Javier,2021,41413,79
San Javier,2021,41441,11
San Javier,2021,41463,11
San Javier,2021,41510,9
San Javier,2021,41519,16
San Javier,2021,41539,50
San Javier,2021,41543,38
San Javier,2021,41546,34
San Javier,2021,41547,10
San Javier,2021,41549,57
San Javier,2021,41550,14
San Javier,2021,41553,17
San Javier,2021,41554,8
San Javier,2021,41556,10
San Javier,2021,41559,9
San Javier,2021,41565,11
San Javier,2021,41573,10
San Javier,2021,41578,224
San Javier,2021,41579,73
San Javier,2021,41580,12
San Javier,2021,41582,38
San Javier,2021,41583,40
San Javier,2021,41584,15
San Javier,2021,41587,21
San Javier,2021,41590,43
San Javier,2021,41594,33
San Javier,2021,41595,21
San Javier,2021,41598,61
San Javier,2021,41599,11
San Javier,2021,41600,62
San Javier,2021,41601,15
San Javier,2021,41606,22
San Javier,2021,41608,17
San Javier,2021,41613,15
San Javier,2021,41639,53
San Javier,2021,41641,14
San Javier,2021,41642,32
San Javier,2021,41645,66
San Javier,2021,41662,26
San Javier,2021,41663,8
San Javier,2021,41664,8
San Javier,2021,41694,19
San Javier,2021,41697,17
San Javier,2021,41701,8
San Javier,2021,41702,19
San Javier,2021,41704,8
San Javier,2021,41705,14
San Javier,2021,41709,26
San Javier,2021,41713,8
San Javier,2021,41724,13
San Javier,2021,41725,12
San Javier,2021,41732,8
San Javier,2021,41740,22
San Javier,2021,41789,22
San Javier,2021,41808,55
San Javier,2021,41810,16
San Javier,2022,41874,35
San Javier,2022,41877,11
San Javier,2022,41878,9
San Javier,2022,41886,14
San Javier,2022,41892,92
San Javier,2022,41920,11
San Javier,2022,41941,15
San Javier,2022,41989,11
San Javier,2022,41998,19
San Javier,2022,42018,57
San Javier,2022,42019,8
San Javier,2022,42022,44
San Javier,2022,42025,30
San Javier,2022,42026,11
San Javier,2022,42028,58
San Javier,2022,42029,16
San Javier,2022,42032,25
San Javier,2022,42033,10
San Javier,2022,42034,10
San Javier,2022,42035,11
San Javier,2022,42038,14
San Javier,2022,42044,10
San Javier,2022,42052,8
San Javier,2022,42055,10
San Javier,2022,42056,8
San Javier,2022,42057,243
San Javier,2022,42058,69
San Javier,2022,42059,21
San Javier,2022,42061,40
San Javier,2022,42062,55
San Javier,2022,42063,11
San Javier,2022,42066,23
San Javier,2022,42069,52
San Javier,2022,42073,46
San Javier,2022,42074,25
San Javier,2022,42077,54
San Javier,2022,42078,10
San Javier,2022,42079,79
San Javier,2022,42080,17
San Javier,2022,42081,8
San Javier,2022,42085,22
San Javier,2022,42087,23
San Javier,2022,42092,12
San Javier,2022,42107,10
San Javier,2022,42116,68
San Javier,2022,42118,22
San Javier,2022,42119,38
San Javier,2022,42122,85
San Javier,2022,42138,8
San Javier,2022,42139,33
San Javier,2022,42141,8
San Javier,2022,42167,14
San Javier,2022,42170,22
San Javier,2022,42171,13
San Javier,2022,42174,8
San Javier,2022,42175,22
San Javier,2022,42177,18
San Javier,2022,42181,27
San Javier,2022,42185,8
San Javier,2022,42196,15
San Javier,2022,42197,17
San Javier,2022,42212,31
San Javier,2022,42253,10
San Javier,2022,42258,28
San Javier,2022,42263,9
San Javier,2022,42268,8
San Javier,2022,42271,8
San Javier,2022,42276,72
San Javier,2022,42278,22
Santa Cruz,2018,42333,4
Santa Cruz,2018,42339,27
Santa Cruz,2018,42343,5
Santa Cruz,2018,42358,24
Santa Cruz,2018,42364,5
Santa Cruz,2018,42369,3
Santa Cruz,2018,42386,5
Santa Cruz,2018,42394,3
Santa Cruz,2018,42408,10
Santa Cruz,2018,42455,6
Santa Cruz,2018,42463,3
Santa Cruz,2018,42464,4
Santa Cruz,2018,42481,24
Santa Cruz,2018,42483,28
Santa Cruz,2018,42484,3
Santa Cruz,2018,42487,25
Santa Cruz,2018,42489,3
Santa Cruz,2018,42490,19
Santa Cruz,2018,42491,8
Santa Cruz,2018,42492,3
Santa Cruz,2018,42493,44
Santa Cruz,2018,42494,6
Santa Cruz,2018,42496,3
Santa Cruz,2018,42497,21
Santa Cruz,2018,42498,6
Santa Cruz,2018,42499,10
Santa Cruz,2018,42500,10
Santa Cruz,2018,42504,4
Santa Cruz,2018,42519,3
Santa Cruz,2018,42522,158
Santa Cruz,2018,42523,69
Santa Cruz,2018,42524,10
Santa Cruz,2018,42526,34
Santa Cruz,2018,42527,22
Santa Cruz,2018,42528,18
Santa Cruz,2018,42531,13
Santa Cruz,2018,42534,38
Santa Cruz,2018,42538,12
Santa Cruz,2018,42539,12
Santa Cruz,2018,42542,25
Santa Cruz,2018,42543,4
Santa Cruz,2018,42544,35
Santa Cruz,2018,42545,4
Santa Cruz,2018,42546,4
Santa Cruz,2018,42552,12
Santa Cruz,2018,42555,4
Santa Cruz,2018,42567,7
Santa Cruz,2018,42582,22
Santa Cruz,2018,42584,14
Santa Cruz,2018,42585,35
Santa Cruz,2018,42586,3
Santa Cruz,2018,42588,78
Santa Cruz,2018,42604,3
Santa Cruz,2018,42605,3
Santa Cruz,2018,42606,3
Santa Cruz,2018,42632,3
Santa Cruz,2018,42640,3
Santa Cruz,2018,42641,3
Santa Cruz,2018,42645,3
Santa Cruz,2018,42649,3
Santa Cruz,2018,42662,4
Santa Cruz,2018,42668,3
Santa Cruz,2018,42669,4
Santa Cruz,2018,42677,9
Santa Cruz,2018,42721,12
Santa Cruz,2018,42726,10
Santa Cruz,2018,42731,3
Santa Cruz,2018,42734,4
Santa Cruz,2018,42739,31
Santa Cruz,2018,42741,3
Santa Cruz,2019,42797,4
Santa Cruz,2019,42803,30
Santa Cruz,2019,42806,3
Santa Cruz,2019,42807,4
Santa Cruz,2019,42822,25
Santa Cruz,2019,42828,6
Santa Cruz,2019,42833,4
Santa Cruz,2019,42850,3
Santa Cruz,2019,42858,4
Santa Cruz,2019,42864,3
Santa Cruz,2019,42872,10
Santa Cruz,2019,42919,4
Santa Cruz,2019,42920,3
Santa Cruz,2019,42928,5
Santa Cruz,2019,42946,19
Santa Cruz,2019,42948,27
Santa Cruz,2019,42952,16
Santa Cruz,2019,42954,3
Santa Cruz,2019,42955,19
Santa Cruz,2019,42956,9
Santa Cruz,2019,42957,4
Santa Cruz,2019,42958,41
Santa Cruz,2019,42959,9
Santa Cruz,2019,42961,3
Santa Cruz,2019,42962,23
Santa Cruz,2019,42963,5
Santa Cruz,2019,42964,11
Santa Cruz,2019,42965,8
Santa Cruz,2019,42982,3
Santa Cruz,2019,42984,3
Santa Cruz,2019,42988,173
Santa Cruz,2019,42989,82
Santa Cruz,2019,42990,10
Santa Cruz,2019,42992,37
Santa Cruz,2019,42993,30
Santa Cruz,2019,42994,20
Santa Cruz,2019,42997,12
Santa Cruz,2019,43000,40
Santa Cruz,2019,43004,13
Santa Cruz,2019,43005,17
Santa Cruz,2019,43008,24
Santa Cruz,2019,43009,3
Santa Cruz,2019,43010,44
Santa Cruz,2019,43012,7
Santa Cruz,2019,43016,6
Santa Cruz,2019,43018,8
Santa Cruz,2019,43023,6
Santa Cruz,2019,43033,7
Santa Cruz,2019,43048,17
Santa Cruz,2019,43049,3
Santa Cruz,2019,43050,11
Santa Cruz,2019,43051,40
Santa Cruz,2019,43054,83
Santa Cruz,2019,43070,4
Santa Cruz,2019,43098,4
Santa Cruz,2019,43101,3
Santa Cruz,2019,43106,5
Santa Cruz,2019,43107,3
Santa Cruz,2019,43111,5
Santa Cruz,2019,43114,4
Santa Cruz,2019,43127,3
Santa Cruz,2019,43133,3
Santa Cruz,2019,43142,8
Santa Cruz,2019,43188,23
Santa Cruz,2019,43193,11
Santa Cruz,2019,43198,5
Santa Cruz,2019,43201,3
Santa Cruz,2019,43206,42
Santa Cruz,2019,43208,3
Santa Cruz,2020,43272,22
Santa Cruz,2020,43276,4
Santa Cruz,2020,43291,20
Santa Cruz,2020,43297,4
Santa Cruz,2020,43302,6
Santa Cruz,2020,43320,5
Santa Cruz,2020,43327,3
Santa Cruz,2020,43333,3
Santa Cruz,2020,43341,4
Santa Cruz,2020,43388,3
Santa Cruz,2020,43397,3
Santa Cruz,2020,43415,17
Santa Cruz,2020,43417,23
Santa Cruz,2020,43421,16
Santa Cruz,2020,43424,16
Santa Cruz,2020,43425,8
Santa Cruz,2020,43426,3
Santa Cruz,2020,43427,27
Santa Cruz,2020,43428,6
Santa Cruz,2020,43431,18
Santa Cruz,2020,43432,4
Santa Cruz,2020,43433,9
Santa Cruz,2020,43434,9
Santa Cruz,2020,43451,3
Santa Cruz,2020,43453,3
Santa Cruz,2020,43456,155
Santa Cruz,2020,43457,73
Santa Cruz,2020,43458,11
Santa Cruz,2020,43460,28
Santa Cruz,2020,43461,33
Santa Cruz,2020,43462,15
Santa Cruz,2020,43465,15
Santa Cruz,2020,43467,3
Santa Cruz,2020,43468,34
Santa Cruz,2020,43472,11
Santa Cruz,2020,43473,17
Santa Cruz,2020,43476,24
Santa Cruz,2020,43478,38
Santa Cruz,2020,43479,3
Santa Cruz,2020,43480,6
Santa Cruz,2020,43484,8
Santa Cruz,2020,43486,9
Santa Cruz,2020,43490,8
Santa Cruz,2020,43500,7
Santa Cruz,2020,43515,16
Santa Cruz,2020,43516,3
Santa Cruz,2020,43517,12
Santa Cruz,2020,43518,33
Santa Cruz,2020,43521,52
Santa Cruz,2020,43537,6
Santa Cruz,2020,43567,3
Santa Cruz,2020,43575,3
Santa Cruz,2020,43576,3
Santa Cruz,2020,43583,4
Santa Cruz,2020,43596,3
